g_x g_y g_z m_x m_y m_z  
6.92	-6.41	5.33	-2.55	-19.8	-4.05	0.354298	-0.892241	-0.331731	-0.692819	-0.633087	0.235367	0.523066	131.547
8.14	-6.85	11.46	7.5	-15.15	-5.25	0.63522	-0.758621	-0.370192	-0.54751	-0.453445	-0.196136	0.519788	221.347
6.29	-4.53	18.19	14.1	-7.05	-2.85	0.819706	-0.525862	-0.293269	-0.32374	-0.231156	-0.647987	0.444686	291.08
2.47	-6.51	17.6	15.45	-3.15	0.45	0.857442	-0.413793	-0.1875	-0.130873	-0.351119	-0.808561	0.324057	316.32
3.08	-5.91	15.46	16.65	-0.3	4.35	0.890985	-0.331897	-0.0625	-0.183986	-0.358691	-0.843925	0.288833	322.213
0.63	-4.86	10.86	16.95	3.45	4.5	0.899371	-0.224138	-0.0576923	-0.0529013	-0.420159	-0.890493	0.18111	337.008
4	-4.86	10.55	16.2	4.65	4.5	0.878407	-0.189655	-0.0576923	-0.331646	-0.406725	-0.788859	0.15136	338.277
4.76	-4.4	9.78	13.95	4.2	10.8	0.815514	-0.202586	0.144231	-0.417733	-0.384404	-0.76881	0.241889	325.07
7.82	-2.73	5.63	10.8	4.05	18.75	0.727463	-0.206897	0.399038	-0.895979	-0.276082	-0.710228	0.307835	313.133
9.35	-1.67	3.94	1.65	6.9	26.7	0.471698	-0.125	0.653846	-1.14157	-0.16313	-0.764487	0.22953	326.576
12.4	0.77	1.79	-7.05	8.55	29.85	0.228512	-0.0775862	0.754808	-1.41493	0.0613825	-0.784428	0.0311372	355.454
13.32	1.53	0.87	-17.25	12.45	31.95	-0.0566038	0.0344828	0.822115	-1.43942	0.114123	-0.798421	-0.127877	341.801
12.24	1.38	1.48	-24.75	17.7	30.45	-0.266247	0.185345	0.774038	-1.40695	0.111466	-0.695165	-0.270295	317.506
12.55	2.45	-0.51	-22.65	25.05	30.6	-0.207547	0.396552	0.778846	-1.37397	0.192639	-0.63464	-0.538327	279.388
15.76	3.22	0.86	-13.2	32.7	27.15	0.0566038	0.616379	0.668269	-1.36239	0.201249	-0.531781	-0.737522	251.586
15.9	7.66	1.47	-10.05	35.25	22.5	0.144654	0.689655	0.519231	-1.11474	0.447288	-0.216206	-0.846388	208.659
18.19	8.28	2.38	-11.1	37.05	22.5	0.115304	0.741379	0.519231	-1.12847	0.423974	-0.201426	-0.889343	205.523
14.21	6.9	2.55	-16.65	34.8	24.75	-0.0398323	0.676724	0.591346	-1.09311	0.445844	-0.196354	-0.865572	205.562
14.53	4.14	2.55	-28.2	25.8	27	-0.362683	0.418103	0.663462	-1.24787	0.273601	-0.383538	-0.581819	246.786
10.1	2.46	2.57	-37.2	14.25	21.75	-0.614256	0.0862069	0.495192	-1.23213	0.2318	-0.231819	-0.197662	279.095
8.27	0.78	2.57	-36.45	-3	12.9	-0.593291	-0.409483	0.211538	-1.25678	0.0898256	-0.0520646	0.388856	195.252
6.12	0.17	4.26	-27.9	-15.75	4.35	-0.354298	-0.775862	-0.0625	-0.962334	0.0227944	0.239278	0.777085	145.771
6.28	-0.9	4.72	-13.2	-20.7	-0.45	0.0566038	-0.918103	-0.216346	-0.91768	-0.114065	0.219298	0.887513	152.241
8.28	-2.28	5.33	2.1	-18.75	-1.05	0.484277	-0.862069	-0.235577	-0.959975	-0.227529	0.0695481	0.786712	169.896
12.12	-7	10.68	10.8	-10.8	2.55	0.727463	-0.633621	-0.120192	-0.759305	-0.408901	-0.278287	0.533595	235.087
2.63	-7.45	13.16	13.65	-0.75	7.35	0.807128	-0.344828	0.0336538	-0.172192	-0.506775	-0.771557	0.317822	315.224
-1.51	-6.85	10.88	14.7	6.15	8.7	0.836478	-0.146552	0.0769231	0.116912	-0.557605	-0.8322	0.165057	337.563
5.22	-4.54	14.68	15.75	6.15	6.75	0.865828	-0.146552	0.0144231	-0.327479	-0.28354	-0.811081	0.144735	339.764
5.37	-2.84	17.59	15.75	3.9	6	0.865828	-0.211207	-0.00961538	-0.292726	-0.15321	-0.816953	0.207265	331.528
0.16	-1.94	12.09	15.45	7.2	9.3	0.857442	-0.116379	0.0961538	-0.0130662	-0.159093	-0.858369	0.130143	342.757
6.13	-1.19	7.78	13.65	7.8	12.15	0.807128	-0.0991379	0.1875	-0.661717	-0.119571	-0.743899	0.120796	341.553
7.96	1.24	4.26	11.55	10.5	17.4	0.748428	-0.0215517	0.355769	-1.0623	0.136493	-0.674811	-0.027058	355.408
9.02	2.92	3.33	4.95	10.65	23.4	0.563941	-0.0172414	0.548077	-1.11437	0.294839	-0.723795	-0.142766	337.684
11.62	4.14	2.25	-6.75	10.65	31.95	0.236897	-0.0172414	0.822115	-1.18556	0.336484	-0.813434	-0.255163	325.168
10.55	2.92	2.56	-15.6	12.75	32.1	-0.0104822	0.0431034	0.826923	-1.2181	0.262753	-0.73526	-0.256409	321.549
10.24	3.38	2.11	-28.5	16.2	30.45	-0.371069	0.142241	0.774038	-1.19971	0.312681	-0.511039	-0.373447	287.684
10.4	2.92	4.09	-28.5	28.2	24.15	-0.371069	0.487069	0.572115	-1.12067	0.255576	-0.226084	-0.61588	220.315
10.7	4.92	5.16	-25.05	31.95	24.6	-0.274633	0.594828	0.586538	-0.983032	0.392661	-0.109262	-0.773996	196.07
14.81	10.14	8.67	-24.3	32.7	26.1	-0.253669	0.616379	0.634615	-0.837525	0.533679	-0.00319529	-0.853498	180.429
11.14	9.68	7.62	-29.7	30	23.25	-0.404612	0.538793	0.543269	-0.735168	0.622181	0.214624	-0.75445	148.24
10.23	6.31	7.46	-34.35	24.9	20.85	-0.534591	0.392241	0.466346	-0.808355	0.462347	0.193926	-0.559073	141.74
7.95	3.85	5.64	-39.3	11.7	16.35	-0.672956	0.012931	0.322115	-0.861121	0.376168	0.21483	-0.130359	62.4987
8.26	2.16	4.56	-40.95	-2.55	8.4	-0.719078	-0.396552	0.0673077	-1.02243	0.225054	0.243342	0.371531	113.553
6.74	0.17	3.49	-31.2	-13.8	-1.05	-0.446541	-0.719828	-0.235577	-1.09252	0.0223942	0.4003	0.724922	122.185
7.05	-2.44	4.11	-15.45	-22.65	-7.2	-0.00628931	-0.974138	-0.432692	-0.975006	-0.290539	0.57764	0.809359	108.969
8.9	-5.48	7.77	0.15	-21.15	-8.7	0.429769	-0.931034	-0.480769	-0.752378	-0.4343	0.252003	0.642306	137.156
6.46	-7.46	10.54	9.3	-12.3	-6.15	0.685535	-0.676724	-0.399038	-0.463867	-0.542955	-0.303802	0.373231	258.29
6	-6.55	10.23	15.6	-8.55	-8.1	0.861635	-0.568966	-0.461538	-0.458787	-0.504599	-0.471793	0.27492	299.54
13.66	-8.22	11.28	14.4	-7.05	-15.15	0.828092	-0.525862	-0.6875	-0.774633	-0.434439	-0.000800629	0.187643	180.489
13.65	-5	12.81	14.85	-4.5	-18.45	0.840671	-0.452586	-0.793269	-0.781704	-0.261008	0.025565	0.23255	167.453
8.74	-2.27	7.62	13.95	-0.9	-16.05	0.815514	-0.349138	-0.716346	-0.832638	-0.193323	0.0208534	0.205009	168.384
10.42	-1.37	1.34	17.25	0.15	-14.55	0.907757	-0.318966	-0.668269	-1.38892	-0.129672	0.528098	0.229874	47.0457
10.11	-2.31	-2.95	18.3	0.15	-12.75	0.937107	-0.318966	-0.610577	-1.21588	-0.215921	0.297657	0.180745	62.5345
8.27	-1.71	-6.62	19.5	4.2	-3.75	0.97065	-0.202586	-0.322115	-0.879951	-0.160043	-0.348521	0.148665	313.798
8.43	-1.87	-9.68	15.45	7.95	8.25	0.857442	-0.0948276	0.0625	-0.707424	-0.144664	-0.682998	0.102847	342.873
5.98	-1.42	-9.67	9.6	15	17.4	0.69392	0.107759	0.355769	-0.549084	-0.12425	-0.783133	-0.0628371	350.825
5.82	-0.81	-11.35	7.05	25.8	17.4	0.622642	0.418103	0.355769	-0.472785	-0.0634184	-0.728086	-0.394716	303.073
9.03	0.56	-13.51	3.15	34.2	14.25	0.513627	0.659483	0.254808	-0.588801	0.034448	-0.555949	-0.667867	259.55
13.14	9.44	-14.6	0.3	40.5	10.35	0.433962	0.840517	0.129808	-0.64719	0.448004	-0.197226	-0.813798	207.246
17.25	14.2	-9.56	-6.6	39.3	14.4	0.24109	0.806034	0.259615	-0.789232	0.624029	0.0149341	-0.805818	177.877
13.29	8.1	-2.2	-19.8	36.15	22.35	-0.127883	0.715517	0.514423	-1.00749	0.541373	0.00728799	-0.878289	179.049
13.91	5.36	0.26	-34.65	27.3	21.45	-0.542977	0.461207	0.485577	-1.2026	0.367741	-0.0726142	-0.604941	193.69
10.1	1.69	0.73	-44.7	11.25	10.65	-0.823899	0	0.139423	-1.39051	0.165367	0.0124458	-0.0229511	123.06
5.36	-0.14	3.96	-38.25	-6.3	-1.05	-0.643606	-0.50431	-0.235577	-0.934199	-0.0210048	0.580508	0.499251	81.3927
6.75	-2.89	5.18	-26.7	-18	-1.8	-0.320755	-0.840517	-0.259615	-0.849839	-0.327433	0.599446	0.712365	99.8397
4.91	-3.81	5.49	-8.55	-21.3	-3.3	0.186583	-0.935345	-0.307692	-0.633671	-0.477382	0.265916	0.689403	137.815
9.05	-5.18	7.47	4.65	-16.95	-1.95	0.555556	-0.810345	-0.264423	-0.783177	-0.415701	0.00784329	0.634549	178.584
5.83	-2.42	7.47	12.15	-11.25	-3.6	0.765199	-0.646552	-0.317308	-0.638662	-0.250044	-0.335731	0.547928	242.994
12.88	-4.56	9.14	12.75	-8.7	-10.5	0.781971	-0.573276	-0.538462	-0.900313	-0.281083	0.0440495	0.401411	167.475
17.93	-4.55	12.94	10.8	-6.3	-20.25	0.727463	-0.50431	-0.850962	-0.917758	-0.20294	0.30072	0.322449	93.9942
16.86	-4.25	10.65	9.45	-3.45	-24.6	0.689727	-0.422414	-0.990385	-0.973543	-0.209977	0.485865	0.206703	46.0929
13.03	-3.35	3.32	12	-2.7	-24.9	0.761006	-0.400862	-1	-1.2235	-0.244168	0.744514	0.147223	22.3711
9.66	-2.61	-1.87	13.5	0.45	-21.6	0.802935	-0.310345	-0.894231	-1.24991	-0.25929	0.642473	0.0706946	12.5586
5.68	-3.08	-5.07	18.15	4.05	-15.45	0.932914	-0.206897	-0.697115	-0.763681	-0.384412	-0.173251	-0.0696312	316.209
3.83	-1.11	-9.05	20.55	6.45	-4.95	1	-0.137931	-0.360577	-0.397676	-0.112477	-0.777207	0.0965885	345.832
4.44	-0.04	-9.51	18.15	8.55	4.35	0.932914	-0.0775862	-0.0625	-0.436796	-0.00381117	-0.818759	0.0773474	349.207
6.13	-0.96	-10.74	14.25	11.4	12.75	0.823899	0.00431034	0.206731	-0.516933	-0.0774752	-0.818276	0.0117031	358.361
7.81	0.1	-13.35	9	15.45	19.35	0.677149	0.12069	0.418269	-0.529319	0.00646542	-0.795287	-0.123391	342.361
9.95	1.33	-13.21	8.25	25.2	16.8	0.656184	0.400862	0.336538	-0.643135	0.080248	-0.706996	-0.42655	297.793
12.84	5.01	-9.54	6	30.9	14.25	0.593291	0.564655	0.254808	-0.872597	0.303523	-0.438377	-0.615002	250.963
13.15	6.56	-7.09	4.35	32.25	14.4	0.54717	0.603448	0.259615	-0.937259	0.413755	-0.319969	-0.656906	231.94
12.38	5.64	-5.86	-0.15	33.45	20.1	0.421384	0.637931	0.442308	-0.989541	0.390614	-0.370188	-0.758291	232.042
12.23	5.5	-3.11	-8.55	31.05	25.8	0.186583	0.568966	0.625	-1.09393	0.411019	-0.392703	-0.771293	233.966
12.23	3.82	-0.81	-17.4	26.55	27	-0.0607966	0.439655	0.663462	-1.26174	0.302123	-0.460288	-0.617153	253.433
9.94	3.67	-0.04	-28.5	16.95	28.65	-0.371069	0.163793	0.716346	-1.21709	0.353687	-0.448655	-0.401767	276.312
8.11	1.38	1.35	-33.3	3.9	21.15	-0.505241	-0.211207	0.475962	-1.3371	0.1663	-0.373649	0.129505	321.768
7.35	-1.37	1.35	-33.3	-10.2	10.8	-0.505241	-0.616379	0.144231	-1.31485	-0.181314	0.0981883	0.632283	162.346
6.59	-2.28	3.65	-22.05	-19.65	1.2	-0.190776	-0.887931	-0.163462	-0.992281	-0.293892	0.450667	0.802508	121.365
6.75	-4.73	4.88	-8.25	-21.45	-3.45	0.194969	-0.939655	-0.3125	-0.781993	-0.516464	0.380148	0.662781	120.326
4.61	-4.72	6.88	2.4	-18.9	-6	0.492662	-0.866379	-0.394231	-0.504784	-0.518017	-0.0581037	0.557506	191.9
10.13	-5.78	10.37	8.85	-14.55	-8.1	0.672956	-0.741379	-0.461538	-0.706387	-0.379395	-0.0554249	0.517724	192.221
10.29	-8.07	13.27	5.85	-15.3	-12.9	0.589099	-0.762931	-0.615385	-0.585139	-0.447992	-0.00222484	0.421086	180.605
13.96	-7.45	12.67	8.1	-12.75	-12.9	0.651992	-0.689655	-0.615385	-0.759652	-0.376341	0.0959452	0.415224	153.978
11.04	-2.86	11.6	11.1	-7.8	-14.4	0.735849	-0.547414	-0.663462	-0.745946	-0.176733	-0.0318687	0.422241	188.632
6.75	-2.73	7.02	15	-3.45	-12.75	0.844864	-0.422414	-0.610577	-0.730689	-0.273309	-0.160726	0.241929	247.196
8.12	-1.06	1.65	17.1	-0	-13.65	0.903564	-0.323276	-0.639423	-1.33381	-0.127236	0.444272	0.239524	56.6616
7.19	1.22	-1.25	18.3	3.15	-13.5	0.937107	-0.232759	-0.634615	-1.33248	0.165641	0.349726	0.334211	87.401
6.73	1.82	-4.77	19.8	7.95	-7.95	0.979036	-0.0948276	-0.456731	-0.92181	0.217154	-0.252656	0.191004	285.823
5.82	0.74	-6.91	20.1	7.8	-0.6	0.987421	-0.0991379	-0.221154	-0.697174	0.0817266	-0.620694	0.116861	338.675
5.2	0.13	-6.61	15	11.4	7.5	0.844864	0.00431034	0.0384615	-0.666476	0.0154561	-0.687801	-0.00490427	359.183
7.19	1.65	-8.3	12.75	14.7	13.8	0.781971	0.0991379	0.240385	-0.704284	0.149141	-0.740301	-0.133756	339.517
7.64	4.7	-12.74	8.7	19.95	19.8	0.668763	0.25	0.432692	-0.512481	0.306422	-0.748154	-0.368876	307.509
9.78	4.1	-8.46	6.75	25.2	20.55	0.614256	0.400862	0.456731	-0.805147	0.307033	-0.652213	-0.520154	282.854
11.77	4.56	-7.39	1.65	26.4	22.35	0.471698	0.435345	0.514423	-0.935163	0.317045	-0.564148	-0.574024	269.006
11.92	5.49	-5.1	-3.9	29.4	25.65	0.316562	0.521552	0.620192	-1.00959	0.40055	-0.479808	-0.722097	247.205
11.16	3.97	-1.88	-8.1	25.05	27	0.199161	0.396552	0.663462	-1.19581	0.33738	-0.533357	-0.593813	263.86
10.4	3.52	-0.35	-14.25	23.7	29.4	0.0272537	0.357759	0.740385	-1.24294	0.326187	-0.564232	-0.576138	268.804
9.48	3.84	2.26	-20.85	17.25	29.25	-0.157233	0.172414	0.735577	-1.13143	0.375342	-0.495283	-0.430066	278.063
7.8	3.69	4.41	-28.05	12.9	26.4	-0.358491	0.0474138	0.644231	-0.935539	0.390649	-0.252231	-0.289157	262.196
7.95	3.85	6.1	-30.6	4.65	22.35	-0.429769	-0.189655	0.514423	-0.833941	0.366819	-0.117214	-0.0074589	352.718
6.57	3.7	7.02	-30.9	-2.55	18	-0.438155	-0.396552	0.375	-0.691545	0.367353	0.0234765	0.235414	168.61
5.96	2.94	7.17	-27.3	-9.9	13.8	-0.337526	-0.607759	0.240385	-0.655611	0.305458	0.0163582	0.507334	176.306
5.5	1.71	7.48	-21.75	-16.2	10.05	-0.18239	-0.788793	0.120192	-0.621914	0.182138	-0.00386316	0.753975	180.587
4.28	0.49	8.41	-12.15	-18	7.35	0.0859539	-0.840517	0.0336538	-0.470072	0.0518797	-0.111596	0.837641	195.177
2.61	-1.35	8.26	-2.85	-16.05	6.15	0.345912	-0.784483	-0.00480769	-0.302286	-0.1546	-0.292851	0.774386	221.43
2.76	-2.41	10.1	4.65	-13.65	7.95	0.555556	-0.715517	0.0528846	-0.259798	-0.226234	-0.508922	0.709147	251.331
1.85	-3.48	10.87	7.95	-8.4	10.05	0.647799	-0.564655	0.120192	-0.160692	-0.305715	-0.630601	0.574648	275.316
0.78	-2.56	10.72	9.45	-5.4	10.5	0.689727	-0.478448	0.134615	-0.0706534	-0.23382	-0.689425	0.496619	288.467
0.62	-1.19	9.95	9.75	-1.65	13.05	0.698113	-0.37069	0.216346	-0.0617919	-0.118804	-0.707333	0.393719	301.797
0.61	-0.57	9.95	10.95	-0.9	12.75	0.731656	-0.349138	0.206731	-0.0611299	-0.0571169	-0.741681	0.36037	308.171
0.61	-0.27	10.26	13.95	3.15	11.25	0.815514	-0.232759	0.158654	-0.0593638	-0.0262634	-0.823124	0.236845	327.895
0.46	0.35	10.11	14.4	1.5	9.9	0.828092	-0.280172	0.115385	-0.045441	0.0345696	-0.832916	0.276017	323.331
0.31	0.04	10.26	14.7	3.45	11.55	0.836478	-0.224138	0.168269	-0.030205	0.00389684	-0.841205	0.223481	330.244
0.15	0.04	10.26	16.2	2.7	12.75	0.878407	-0.24569	0.206731	-0.0146187	0.0038982	-0.881349	0.244882	328.944
0.46	0.65	10.26	13.95	3.9	8.7	0.815514	-0.211207	0.0769231	-0.0447148	0.0632049	-0.818726	0.205926	331.764
0.61	1.11	10.1	12.75	4.95	10.5	0.781971	-0.181034	0.134615	-0.0599626	0.109264	-0.789767	0.165276	336.36
0.91	1.72	9.64	14.4	3.3	10.65	0.828092	-0.228448	0.139423	-0.0926646	0.1758	-0.840939	0.200543	333.174
0.61	1.57	9.8	13.65	5.25	12.45	0.807128	-0.172414	0.197115	-0.061384	0.158553	-0.819218	0.139129	340.723
-1.07	0.8	9.35	12.45	7.2	12.75	0.773585	-0.116379	0.206731	0.113532	0.0848028	-0.744152	0.0984507	344.927
-0.61	0.34	9.5	13.95	8.4	11.55	0.815514	-0.0818966	0.168269	0.0640816	0.0357007	-0.802884	0.0758383	349.208
-0.31	0.5	10.11	15.75	10.2	10.8	0.865828	-0.0301724	0.144231	0.0306157	0.0493925	-0.860967	0.0230146	356.938
0.3	0.65	10.41	12.6	10.8	12.15	0.777778	-0.012931	0.1875	-0.0287545	0.0623332	-0.78286	0.00122601	359.821
0.61	0.5	10.41	15	13.65	11.25	0.844864	0.0689655	0.158654	-0.0584633	0.0479118	-0.852487	-0.0764849	349.746
-0	0.5	10.11	15.75	13.65	12.3	0.865828	0.0689655	0.192308	0	0.0494157	-0.865828	-0.0783805	349.655
-0.31	0.5	9.95	13.5	13.2	12.3	0.802935	0.0560345	0.192308	0.0311065	0.0501847	-0.79666	-0.0656108	350.584
-0.46	0.35	9.96	12.75	15.15	12.3	0.781971	0.112069	0.192308	0.0461235	0.0350887	-0.772459	-0.118746	342.521
-0.61	-0.27	9.8	14.25	15.45	12.3	0.823899	0.12069	0.192308	0.0621412	-0.0274909	-0.810165	-0.115358	343.792
-0.31	-0.57	10.11	15	15.9	12	0.844864	0.133621	0.182692	0.0306045	-0.0562938	-0.838657	-0.12313	343.295
-0.15	-0.57	10.11	14.7	15.9	13.05	0.836478	0.133621	0.216346	0.0148122	-0.056314	-0.833075	-0.121232	343.44
0.46	0.04	10.11	13.35	16.05	11.85	0.798742	0.137931	0.177885	-0.0454678	0.00395237	-0.805977	-0.138633	340.481
0.46	0.19	10.11	13.5	14.7	11.55	0.802935	0.0991379	0.168269	-0.0454601	0.0187716	-0.809666	-0.102279	345.601
-0	0.34	9.65	12.75	13.95	11.55	0.781971	0.0775862	0.168269	0	0.0352186	-0.781971	-0.0834631	347.815
-0	0.19	9.8	13.2	11.4	10.5	0.794549	0.00431034	0.134615	0	0.0193853	-0.794549	-0.00691893	359.002
0.15	0.19	10.41	13.5	10.2	12.75	0.802935	-0.0301724	0.206731	-0.0144058	0.0182478	-0.805837	0.0263952	356.248
0.46	-0.11	10.26	14.4	6.75	12.45	0.828092	-0.12931	0.197115	-0.0448017	-0.0107101	-0.836027	0.131414	342.134
0.61	0.19	10.26	13.5	6.45	11.55	0.802935	-0.137931	0.168269	-0.0593741	0.0184838	-0.811655	0.134797	341.141
0.76	0.65	10.1	12.15	3	11.4	0.765199	-0.237069	0.163462	-0.0749515	0.0640871	-0.776403	0.226114	327.525
0.92	0.96	9.95	10.8	-1.8	11.1	0.727463	-0.375	0.153846	-0.0917764	0.0957787	-0.741723	0.358569	308.399
1.22	0.5	9.95	8.7	-4.2	11.25	0.668763	-0.443966	0.158654	-0.121852	0.0498364	-0.685753	0.435511	295.162
1.22	0.5	9.8	6.3	-9	10.65	0.601677	-0.581897	0.139423	-0.123693	0.0505864	-0.61789	0.574102	274.208
1.22	0.34	9.64	6	-8.7	11.25	0.593291	-0.573276	0.158654	-0.125809	0.0349763	-0.611013	0.567377	274.241
1.22	0.96	9.95	1.65	-12.9	10.8	0.471698	-0.693966	0.144231	-0.121446	0.0954741	-0.493632	0.677056	252.191
1.37	0.81	10.1	-1.65	-15.45	9.75	0.379455	-0.767241	0.110577	-0.134394	0.0793036	-0.398947	0.75607	235.638
1.37	0.96	9.95	-7.2	-17.4	11.55	0.224319	-0.823276	0.168269	-0.136203	0.0952912	-0.255622	0.803531	215.294
1.22	1.42	9.8	-11.7	-16.2	9	0.0985325	-0.788793	0.0865385	-0.122585	0.142809	-0.121995	0.768447	198.041
1.22	2.34	9.95	-14.4	-17.25	10.65	0.0230608	-0.818966	0.139423	-0.118795	0.229321	-0.0610529	0.765832	189.116
0.44	3.87	9.95	-16.65	-15.3	8.4	-0.0398323	-0.762931	0.0673077	-0.0411902	0.37061	0.0258365	0.686755	175.691
-0.01	3.71	9.95	-20.25	-17.4	9.75	-0.140461	-0.823276	0.110577	0.000941694	0.356897	0.14083	0.732765	158.242
-0.32	3.41	9.95	-21.75	-15.45	9	-0.18239	-0.767241	0.0865385	0.0304143	0.33001	0.192356	0.697797	149.177
-0.17	3.25	9.65	-21	-16.2	9	-0.161426	-0.788793	0.0865385	0.0166936	0.324809	0.166974	0.719932	153.884
0.29	3.1	9.8	-18.3	-16.2	9.3	-0.0859539	-0.788793	0.0961538	-0.0282064	0.306241	0.0766274	0.723105	167.902
0.75	2.79	9.8	-14.25	-16.95	10.05	0.0272537	-0.810345	0.120192	-0.0734733	0.276588	-0.0519117	0.746724	187.954
