509	-202	-213
505	-200	-212
505	-200	-212
505	-200	-212
509	-203	-216
509	-203	-216
504	-200	-213
504	-200	-213
504	-200	-213
506	-199	-211
506	-199	-211
506	-199	-211
507	-202	-214
507	-202	-214
507	-202	-214
505	-199	-212
505	-199	-212
505	-199	-212
510	-203	-211
510	-203	-211
510	-203	-211
506	-200	-213
506	-200	-213
506	-200	-213
505	-200	-214
505	-200	-214
505	-200	-214
507	-201	-214
507	-201	-214
507	-201	-214
507	-202	-212
507	-202	-212
506	-201	-212
506	-201	-212
506	-201	-212
510	-201	-214
510	-201	-214
504	-197	-216
504	-197	-216
504	-197	-216
509	-202	-213
509	-202	-213
506	-199	-215
506	-199	-215
506	-199	-215
504	-199	-212
504	-199	-212
507	-205	-215
507	-205	-215
507	-205	-215
505	-199	-211
505	-199	-211
504	-204	-213
504	-204	-213
504	-204	-213
504	-203	-215
504	-203	-215
504	-200	-213
504	-200	-213
504	-200	-213
506	-204	-216
506	-204	-216
508	-200	-216
508	-200	-216
508	-200	-216
505	-199	-213
505	-199	-213
507	-202	-218
507	-202	-218
504	-197	-218
504	-197	-218
504	-197	-218
505	-203	-213
505	-203	-213
506	-203	-212
506	-203	-212
506	-203	-212
503	-201	-211
503	-201	-211
504	-202	-206
504	-202	-206
504	-202	-206
508	-200	-210
508	-200	-210
505	-200	-211
505	-200	-211
505	-200	-211
506	-202	-212
506	-202	-212
502	-199	-210
502	-199	-210
502	-199	-210
511	-193	-215
511	-193	-215
517	-183	-212
517	-183	-212
517	-183	-212
523	-171	-212
523	-171	-212
529	-157	-214
529	-157	-214
529	-157	-214
534	-137	-211
534	-137	-211
543	-127	-212
543	-127	-212
543	-127	-212
550	-102	-215
550	-102	-215
557	-67	-216
557	-67	-216
557	-67	-216
567	-30	-217
567	-30	-217
567	-5	-221
567	-5	-221
570	2	-219
570	2	-219
570	2	-219
571	3	-221
571	3	-221
569	9	-220
569	9	-220
569	9	-220
571	7	-218
571	7	-218
575	11	-221
575	11	-221
575	11	-221
573	13	-221
573	13	-221
573	8	-220
573	8	-220
573	8	-220
568	15	-221
568	15	-221
569	17	-218
569	17	-218
569	17	-218
575	18	-219
575	18	-219
572	24	-219
572	24	-219
572	24	-219
573	20	-219
573	20	-219
570	21	-218
570	21	-218
570	21	-218
569	27	-214
569	27	-214
573	40	-217
573	40	-217
573	40	-217
567	71	-218
567	71	-218
569	83	-218
569	83	-218
569	83	-218
568	108	-219
568	108	-219
561	150	-215
561	150	-215
561	150	-215
554	192	-221
554	192	-221
537	242	-218
537	242	-218
516	296	-217
516	296	-217
516	296	-217
497	339	-219
497	339	-219
463	383	-216
463	383	-216
463	383	-216
448	414	-215
448	414	-215
432	440	-216
432	440	-216
432	440	-216
419	449	-212
419	449	-212
387	480	-216
387	480	-216
387	480	-216
321	525	-212
321	525	-212
248	566	-204
248	566	-204
248	566	-204
199	590	-204
199	590	-204
116	610	-196
116	610	-196
116	610	-196
39	623	-189
39	623	-189
-41	618	-183
-41	618	-183
-41	618	-183
-100	609	-180
-100	609	-180
-146	595	-175
-146	595	-175
-146	595	-175
-178	580	-178
-178	580	-178
-178	585	-173
-178	585	-173
-178	585	-173
-177	583	-176
-177	583	-176
-179	577	-175
-179	577	-175
-179	577	-175
-178	586	-174
-178	586	-174
-173	584	-174
-173	584	-174
-153	589	-180
-153	589	-180
-153	589	-180
-138	596	-179
-138	596	-179
-143	587	-174
-143	587	-174
-143	587	-174
-148	587	-176
-148	587	-176
-151	586	-176
-151	586	-176
-151	586	-176
-138	587	-173
-138	587	-173
-120	595	-178
-120	595	-178
-120	595	-178
-103	593	-179
-103	593	-179
-106	595	-179
-106	595	-179
-106	595	-179
-128	591	-179
-128	591	-179
-154	580	-171
-154	580	-171
-154	580	-171
-153	584	-171
-153	584	-171
-155	582	-175
-155	582	-175
-155	582	-175
-152	581	-172
-152	581	-172
-171	578	-173
-171	578	-173
-171	578	-173
-292	518	-167
-292	518	-167
-347	487	-170
-347	487	-170
-347	487	-170
-413	424	-165
-413	424	-165
-451	375	-158
-451	375	-158
-484	328	-159
-484	328	-159
-484	328	-159
-504	282	-157
-504	282	-157
-518	237	-154
-518	237	-154
-518	237	-154
-534	196	-151
-534	196	-151
-533	170	-151
-533	170	-151
-533	170	-151
-541	146	-152
-541	146	-152
-545	91	-150
-545	91	-150
-545	91	-150
-540	46	-153
-540	46	-153
-537	-16	-150
-537	-16	-150
-537	-16	-150
-520	-73	-150
-520	-73	-150
-502	-132	-150
-502	-132	-150
-502	-132	-150
-441	-231	-153
-441	-231	-153
-387	-293	-155
-387	-293	-155
-387	-293	-155
-363	-321	-158
-363	-321	-158
-301	-366	-157
-301	-366	-157
-301	-366	-157
-250	-396	-160
-250	-396	-160
-212	-417	-164
-212	-417	-164
-212	-417	-164
-168	-432	-166
-168	-432	-166
-140	-444	-168
-140	-444	-168
-140	-444	-168
-121	-451	-167
-121	-451	-167
-111	-447	-167
-111	-447	-167
-107	-451	-170
-107	-451	-170
-107	-451	-170
-101	-450	-170
-101	-450	-170
-95	-452	-169
-95	-452	-169
-95	-452	-169
-56	-460	-161
-56	-460	-161
-27	-464	-118
-27	-464	-118
-27	-464	-118
-26	-469	-117
-26	-469	-117
-35	-461	-15
-35	-461	-15
-35	-461	-15
-50	-376	155
-50	-376	155
-62	-363	172
-62	-363	172
-62	-363	172
-31	-349	189
-31	-349	189
-15	-337	204
-15	-337	204
-15	-337	204
-23	-374	165
-23	-374	165
-13	-389	129
-13	-389	129
-13	-389	129
15	-419	95
15	-419	95
29	-453	12
29	-453	12
29	-453	12
47	-465	-96
47	-465	-96
44	-463	-178
44	-463	-178
44	-463	-178
53	-459	-173
53	-459	-173
63	-461	-176
63	-461	-176
63	-461	-176
91	-460	-179
91	-460	-179
152	-444	-179
152	-444	-179
211	-429	-187
211	-429	-187
211	-429	-187
243	-417	-188
243	-417	-188
290	-393	-189
290	-393	-189
290	-393	-189
342	-363	-195
342	-363	-195
363	-338	-194
363	-338	-194
363	-338	-194
377	-330	-199
377	-330	-199
433	-275	-205
433	-275	-205
433	-275	-205
453	-247	-203
453	-247	-203
489	-198	-211
489	-198	-211
489	-198	-211
529	-114	-208
529	-114	-208
543	-63	-214
543	-63	-214
543	-63	-214
558	-15	-221
558	-15	-221
560	37	-219
560	37	-219
560	37	-219
565	118	-223
565	118	-223
555	164	-221
555	164	-221
555	164	-221
544	220	-217
544	220	-217
540	249	-219
540	249	-219
540	249	-219
533	268	-214
533	268	-214
516	318	-216
516	318	-216
485	380	-215
485	380	-215
485	380	-215
463	407	-211
463	407	-211
455	423	-213
455	423	-213
455	423	-213
444	438	-212
444	438	-212
425	455	-216
425	455	-216
425	455	-216
421	467	-215
421	467	-215
407	478	-213
407	478	-213
407	478	-213
404	485	-211
404	485	-211
404	485	-215
404	485	-215
404	485	-215
386	499	-212
386	499	-212
384	508	-214
384	508	-214
384	508	-214
404	487	-213
404	487	-213
478	399	-219
478	399	-219
478	399	-219
545	270	-229
545	270	-229
568	175	-227
568	175	-227
568	175	-227
582	60	-228
582	60	-228
574	-8	-226
574	-8	-226
574	-8	-226
555	-79	-225
555	-79	-225
543	-124	-222
543	-124	-222
535	-131	-224
535	-131	-224
535	-131	-224
512	-175	-219
512	-175	-219
500	-200	-220
500	-200	-220
500	-200	-220
489	-214	-216
489	-214	-216
484	-229	-214
484	-229	-214
484	-229	-214
489	-214	-211
489	-214	-211
492	-203	-213
492	-203	-213
492	-203	-213
493	-205	-215
493	-205	-215
505	-171	-215
505	-171	-215
505	-171	-215
512	-157	-217
512	-157	-217
518	-140	-217
518	-140	-217
518	-140	-217
523	-118	-214
523	-118	-214
539	-66	-224
539	-66	-224
539	-66	-224
549	-6	-230
549	-6	-230
551	47	-231
551	47	-231
551	47	-231
552	100	-233
552	100	-233
541	185	-233
541	185	-233
541	185	-233
529	243	-236
529	243	-236
508	294	-239
508	294	-239
508	294	-239
491	328	-237
491	328	-237
484	356	-243
484	356	-243
477	366	-233
477	366	-233
477	366	-233
475	371	-243
475	371	-243
479	374	-245
479	374	-245
479	374	-245
470	379	-244
470	379	-244
474	382	-242
474	382	-242
474	382	-242
468	386	-246
468	386	-246
475	391	-241
475	391	-241
475	391	-241
487	412	-231
487	412	-231
476	413	-229
476	413	-229
476	413	-229
481	412	-230
481	412	-230
479	413	-232
479	413	-232
479	413	-232
481	411	-229
481	411	-229
487	417	-228
487	417	-228
487	417	-228
482	418	-226
482	418	-226
477	419	-225
477	419	-225
477	419	-225
474	434	-228
474	434	-228
410	501	-219
410	501	-219
410	501	-219
300	594	-206
300	594	-206
95	679	-186
95	679	-186
95	679	-186
-95	676	-169
-95	676	-169
-356	577	-137
-356	577	-137
-356	577	-137
-457	465	-118
-457	465	-118
-498	381	-115
-498	381	-115
-528	278	-116
-528	278	-116
-528	278	-116
-540	169	-111
-540	169	-111
-538	53	-123
-538	53	-123
-538	53	-123
-500	-78	-132
-500	-78	-132
-472	-161	-140
-472	-161	-140
-472	-161	-140
-421	-240	-137
-421	-240	-137
-371	-296	-117
-371	-296	-117
-371	-296	-117
-334	-339	-108
-334	-339	-108
-289	-371	-113
-289	-371	-113
-289	-371	-113
-249	-386	-144
-249	-386	-144
-243	-396	-158
-243	-396	-158
-243	-396	-158
-227	-398	-155
-227	-398	-155
-218	-401	-152
-218	-401	-152
-218	-401	-152
-205	-409	-153
-205	-409	-153
-183	-413	-158
-183	-413	-158
-183	-413	-158
-166	-426	-165
-166	-426	-165
-148	-432	-165
-148	-432	-165
-133	-433	-166
-133	-433	-166
-133	-433	-166
-128	-435	-170
-128	-435	-170
-115	-436	-169
-115	-436	-169
-115	-436	-169
-83	-449	-174
-83	-449	-174
-48	-458	-175
-48	-458	-175
-48	-458	-175
0	-453	-179
0	-453	-179
